frequency	e'	e''
5e+008	88.0924	-0.993236
1e+009	87.0096	6.30349
1.5e+009	86.0293	11.647
2e+009	84.3675	16.3548
2.5e+009	82.1254	20.5245
3e+009	79.7773	24.2174
3.5e+009	77.0957	27.5572
4e+009	74.1918	30.4448
4.5e+009	71.2353	32.9445
5e+009	68.2408	35.1055
5.5e+009	65.1584	36.8558
6e+009	62.0514	38.2026
6.5e+009	59.0584	39.2886
7e+009	56.1543	40.1147
7.5e+009	53.3914	40.6432
8e+009	50.7576	41.0048
8.5e+009	48.2141	41.1544
9e+009	45.8356	41.1222
9.5e+009	43.5761	41.03
1e+010	41.4098	40.7553
1.05e+010	39.4666	40.4164
1.1e+010	37.6018	40.0359
1.15e+010	35.816	39.5342
1.2e+010	34.263	39.0238
1.25e+010	32.7354	38.4987
1.3e+010	31.2738	37.8787
1.35e+010	30.0181	37.3303
1.4e+010	28.7839	36.7562
1.45e+010	27.5962	36.0801
1.5e+010	26.5724	35.5206
1.55e+010	25.5913	34.9702
1.6e+010	24.6338	34.2649
1.65e+010	23.8027	33.7234
1.7e+010	22.9551	33.2426
1.75e+010	22.2286	32.5586
1.8e+010	21.5753	32.053
1.85e+010	20.8279	31.5992
1.9e+010	20.2791	30.967
1.95e+010	19.7618	30.4544
2e+010	19.0756	30.0184
2.05e+010	18.6175	29.4814
2.1e+010	18.2518	29.083
2.15e+010	17.6444	28.6018
2.2e+010	17.2662	28.0906
2.25e+010	16.9852	27.826
2.3e+010	16.4815	27.3263
2.35e+010	16.1752	26.7767
2.4e+010	15.902	26.6643
2.45e+010	15.4873	26.186
2.5e+010	15.3642	25.6545
2.55e+010	15.0669	25.5346
2.6e+010	14.6909	25.0568
2.65e+010	14.6038	24.5499
