frequency	e'	e''
5e+008	4.22832	-0.272476
1e+009	3.68124	-0.145502
1.5e+009	3.86397	-0.0792565
2e+009	3.89016	-0.0301907
2.5e+009	3.80918	-0.0177224
3e+009	3.82419	0.0312143
3.5e+009	3.815	0.0653502
4e+009	3.75217	0.0811677
4.5e+009	3.73495	0.107177
5e+009	3.73239	0.12862
5.5e+009	3.70656	0.138806
6e+009	3.68651	0.150807
6.5e+009	3.66527	0.1507
7e+009	3.6216	0.156482
7.5e+009	3.6287	0.152839
8e+009	3.63198	0.155922
8.5e+009	3.59956	0.157957
9e+009	3.60663	0.154194
9.5e+009	3.6017	0.163274
1e+010	3.5724	0.158159
1.05e+010	3.57297	0.159027
1.1e+010	3.54469	0.15474
1.15e+010	3.5072	0.147767
1.2e+010	3.52357	0.149808
1.25e+010	3.51023	0.156891
1.3e+010	3.47258	0.139675
1.35e+010	3.4724	0.136542
1.4e+010	3.45053	0.133121
1.45e+010	3.42874	0.1214
1.5e+010	3.41346	0.126052
1.55e+010	3.39605	0.128321
1.6e+010	3.37873	0.117025
1.65e+010	3.37199	0.111638
1.7e+010	3.33914	0.114289
1.75e+010	3.33389	0.104126
1.8e+010	3.32847	0.0958612
1.85e+010	3.29896	0.10354
1.9e+010	3.29122	0.0838309
1.95e+010	3.29603	0.0795901
2e+010	3.26521	0.0754054
2.05e+010	3.25808	0.0734961
2.1e+010	3.26075	0.0665762
2.15e+010	3.24422	0.0566461
2.2e+010	3.23183	0.0531786
2.25e+010	3.24699	0.0493789
2.3e+010	3.23142	0.0378376
2.35e+010	3.22477	0.0272283
2.4e+010	3.23312	0.0400539
2.45e+010	3.21907	0.0392235
2.5e+010	3.23488	0.00865523
2.55e+010	3.24584	0.0112457
2.6e+010	3.23658	0.00506563
2.65e+010	3.24688	-0.0191729
