frequency	e'	e''
5e+008	88.4256	-1.20526
1e+009	87.5753	5.78267
1.5e+009	86.3742	10.8789
2e+009	84.9197	15.337
2.5e+009	83.0893	19.3878
3e+009	80.9188	23.0388
3.5e+009	78.4569	26.3078
4e+009	75.8099	29.2009
4.5e+009	73.0684	31.7523
5e+009	70.2588	33.9653
5.5e+009	67.3524	35.8017
6e+009	64.4209	37.3039
6.5e+009	61.5631	38.523
7e+009	58.7711	39.4705
7.5e+009	56.079	40.1783
8e+009	53.4966	40.6916
8.5e+009	51.0112	40.9978
9e+009	48.6392	41.1396
9.5e+009	46.3769	41.1675
1e+010	44.2123	41.0341
1.05e+010	42.2171	40.8356
1.1e+010	40.3168	40.5545
1.15e+010	38.5132	40.1709
1.2e+010	36.8716	39.7598
1.25e+010	35.2986	39.3068
1.3e+010	33.8084	38.7935
1.35e+010	32.459	38.2856
1.4e+010	31.1646	37.7621
1.45e+010	29.9349	37.1671
1.5e+010	28.8285	36.6304
1.55e+010	27.7797	36.0849
1.6e+010	26.7809	35.47
1.65e+010	25.8671	34.9298
1.7e+010	24.9786	34.4188
1.75e+010	24.1821	33.7989
1.8e+010	23.4502	33.2888
1.85e+010	22.693	32.7957
1.9e+010	22.0585	32.2174
1.95e+010	21.4556	31.7139
2e+010	20.7972	31.2418
2.05e+010	20.2733	30.7238
2.1e+010	19.7853	30.2952
2.15e+010	19.2206	29.809
2.2e+010	18.7842	29.3328
2.25e+010	18.3874	28.957
2.3e+010	17.9227	28.4857
2.35e+010	17.5568	28.006
2.4e+010	17.2027	27.7411
2.45e+010	16.8164	27.2801
2.5e+010	16.5819	26.827
2.55e+010	16.2243	26.5807
2.6e+010	15.8859	26.1384
2.65e+010	15.6795	25.7016
