frequency	e'	e''
5e+008	89.2924	-0.98598
1e+009	88.1855	6.32379
1.5e+009	87.2087	11.6983
2e+009	85.5432	16.3593
2.5e+009	83.4575	20.6132
3e+009	81.062	24.4052
3.5e+009	78.3317	27.7666
4e+009	75.4406	30.6897
4.5e+009	72.4615	33.2296
5e+009	69.4389	35.4063
5.5e+009	66.3585	37.1919
6e+009	63.2345	38.5822
6.5e+009	60.2024	39.6746
7e+009	57.2956	40.52
7.5e+009	54.509	41.0809
8e+009	51.8658	41.4486
8.5e+009	49.3142	41.6334
9e+009	46.9006	41.6305
9.5e+009	44.6327	41.5319
1e+010	42.4572	41.2939
1.05e+010	40.4616	40.9637
1.1e+010	38.5907	40.5838
1.15e+010	36.793	40.1176
1.2e+010	35.1737	39.609
1.25e+010	33.6459	39.0796
1.3e+010	32.1868	38.5064
1.35e+010	30.8627	37.926
1.4e+010	29.6204	37.349
1.45e+010	28.4304	36.7225
1.5e+010	27.3545	36.1315
1.55e+010	26.3601	35.5586
1.6e+010	25.3911	34.9304
1.65e+010	24.5186	34.3598
1.7e+010	23.682	33.8251
1.75e+010	22.9126	33.2142
1.8e+010	22.2145	32.6865
1.85e+010	21.5057	32.1819
1.9e+010	20.8983	31.6177
1.95e+010	20.3331	31.0965
2e+010	19.727	30.631
2.05e+010	19.2265	30.1287
2.1e+010	18.7769	29.6895
2.15e+010	18.2552	29.2244
2.2e+010	17.8272	28.7562
2.25e+010	17.473	28.3819
2.3e+010	17.0549	27.9363
2.35e+010	16.7045	27.4686
2.4e+010	16.3928	27.1917
2.45e+010	16.049	26.7594
2.5e+010	15.815	26.3207
2.55e+010	15.5098	26.0564
2.6e+010	15.2113	25.6508
2.65e+010	15.0165	25.2204
