frequency	e'	e''
5e+008	89.0162	-1.18958
1e+009	87.9605	6.0883
1.5e+009	86.7656	11.4023
2e+009	85.282	16.0261
2.5e+009	83.2606	20.2017
3e+009	80.8837	23.9453
3.5e+009	78.2594	27.2856
4e+009	75.4563	30.2024
4.5e+009	72.5317	32.7426
5e+009	69.5636	34.9305
5.5e+009	66.5291	36.7176
6e+009	63.4754	38.139
6.5e+009	60.5005	39.2657
7e+009	57.6176	40.1248
7.5e+009	54.8714	40.7405
8e+009	52.2462	41.1525
8.5e+009	49.7141	41.3519
9e+009	47.3201	41.3946
9.5e+009	45.0479	41.3387
1e+010	42.8892	41.1099
1.05e+010	40.9012	40.8318
1.1e+010	39.0105	40.4765
1.15e+010	37.224	40.0146
1.2e+010	35.6157	39.5471
1.25e+010	34.0644	39.0394
1.3e+010	32.6054	38.4629
1.35e+010	31.2915	37.9225
1.4e+010	30.0296	37.3596
1.45e+010	28.8363	36.7212
1.5e+010	27.7634	36.1606
1.55e+010	26.748	35.5969
1.6e+010	25.7804	34.9463
1.65e+010	24.9107	34.3964
1.7e+010	24.046	33.8731
1.75e+010	23.2883	33.2349
1.8e+010	22.5914	32.7212
1.85e+010	21.8551	32.2225
1.9e+010	21.2611	31.6301
1.95e+010	20.6884	31.1267
2e+010	20.0463	30.654
2.05e+010	19.5517	30.1313
2.1e+010	19.1038	29.708
2.15e+010	18.5524	29.2236
2.2e+010	18.1419	28.7424
2.25e+010	17.7803	28.3838
2.3e+010	17.3239	27.915
2.35e+010	16.9894	27.4215
2.4e+010	16.6627	27.1849
2.45e+010	16.2859	26.7187
2.5e+010	16.0826	26.2612
2.55e+010	15.7524	26.0425
2.6e+010	15.4182	25.592
2.65e+010	15.2508	25.1509
