frequency	e'	e''
5e+008	89.2143	-1.00867
1e+009	88.1264	6.30086
1.5e+009	87.1532	11.6657
2e+009	85.4975	16.3225
2.5e+009	83.4315	20.5565
3e+009	81.0206	24.3678
3.5e+009	78.3067	27.732
4e+009	75.4089	30.6518
4.5e+009	72.4322	33.1864
5e+009	69.4244	35.3587
5.5e+009	66.3473	37.1451
6e+009	63.2255	38.534
6.5e+009	60.2062	39.6359
7e+009	57.2949	40.4859
7.5e+009	54.5139	41.043
8e+009	51.8706	41.4187
8.5e+009	49.3195	41.6024
9e+009	46.914	41.598
9.5e+009	44.6416	41.513
1e+010	42.463	41.2658
1.05e+010	40.4791	40.946
1.1e+010	38.5993	40.5689
1.15e+010	36.798	40.0958
1.2e+010	35.1988	39.5946
1.25e+010	33.6567	39.0699
1.3e+010	32.19	38.4815
1.35e+010	30.8859	37.9236
1.4e+010	29.6368	37.3476
1.45e+010	28.4399	36.7026
1.5e+010	27.3724	36.1291
1.55e+010	26.3768	35.5666
1.6e+010	25.4019	34.9104
1.65e+010	24.542	34.3544
1.7e+010	23.6914	33.8365
1.75e+010	22.9347	33.2013
1.8e+010	22.2425	32.6818
1.85e+010	21.5108	32.1933
1.9e+010	20.9265	31.6033
1.95e+010	20.3688	31.0851
2e+010	19.7281	30.6244
2.05e+010	19.2414	30.1128
2.1e+010	18.8163	29.6874
2.15e+010	18.2567	29.2106
2.2e+010	17.8425	28.7345
2.25e+010	17.5118	28.3981
2.3e+010	17.0586	27.9299
2.35e+010	16.7244	27.4313
2.4e+010	16.4176	27.2147
2.45e+010	16.0503	26.7598
2.5e+010	15.8489	26.2909
2.55e+010	15.5387	26.075
2.6e+010	15.2154	25.636
2.65e+010	15.0613	25.182
