frequency	e'	e''
5e+008	4.04273	-0.279741
1e+009	3.50611	-0.140957
1.5e+009	3.69251	-0.0911062
2e+009	3.71482	-0.0511432
2.5e+009	3.63819	-0.0457695
3e+009	3.65056	-4.78394e-005
3.5e+009	3.64482	0.0297106
4e+009	3.58579	0.0420088
4.5e+009	3.57593	0.0605671
5e+009	3.57884	0.0800096
5.5e+009	3.55692	0.0889752
6e+009	3.54185	0.0983635
6.5e+009	3.52372	0.096892
7e+009	3.48478	0.0991498
7.5e+009	3.49246	0.0963424
8e+009	3.49921	0.0968102
8.5e+009	3.46945	0.0997538
9e+009	3.47884	0.0935486
9.5e+009	3.4782	0.099063
1e+010	3.45206	0.093662
1.05e+010	3.45618	0.0948699
1.1e+010	3.43068	0.088064
1.15e+010	3.397	0.0803336
1.2e+010	3.41606	0.083287
1.25e+010	3.40585	0.0907679
1.3e+010	3.36999	0.0730765
1.35e+010	3.37174	0.069862
1.4e+010	3.35187	0.0663013
1.45e+010	3.33183	0.0537527
1.5e+010	3.31854	0.0573634
1.55e+010	3.30317	0.0594492
1.6e+010	3.28904	0.0485423
1.65e+010	3.28391	0.0430898
1.7e+010	3.25263	0.045341
1.75e+010	3.24993	0.0351394
1.8e+010	3.24665	0.0270339
1.85e+010	3.21855	0.0349032
1.9e+010	3.21322	0.0154157
1.95e+010	3.21929	0.0119531
2e+010	3.19001	0.00738839
2.05e+010	3.18359	0.00660142
2.1e+010	3.18859	-0.000121269
2.15e+010	3.17374	-0.00991318
2.2e+010	3.16156	-0.0128349
2.25e+010	3.17792	-0.0168156
2.3e+010	3.16407	-0.0280453
2.35e+010	3.15824	-0.0386377
2.4e+010	3.16787	-0.0265967
2.45e+010	3.15449	-0.0272843
2.5e+010	3.17096	-0.0580716
2.55e+010	3.18336	-0.0563582
2.6e+010	3.17466	-0.0628485
2.65e+010	3.18586	-0.0855152
