frequency	e'	e''
5e+008	32.8836	-0.200161
1e+009	32.3331	2.24516
1.5e+009	32.1063	4.06913
2e+009	31.6495	5.70863
2.5e+009	30.9653	7.27275
3e+009	30.2237	8.91142
3.5e+009	28.9877	10.5963
4e+009	27.3043	11.5059
4.5e+009	26.0764	12.1986
5e+009	24.8455	12.7855
5.5e+009	23.7173	13.1918
6e+009	22.6477	13.5696
6.5e+009	21.5988	13.9006
7e+009	20.5498	14.1704
7.5e+009	19.5674	14.3451
8e+009	18.6237	14.4932
8.5e+009	17.6234	14.5665
9e+009	16.6776	14.517
9.5e+009	15.8069	14.3934
1e+010	14.9999	14.2122
1.05e+010	14.2812	14.0315
1.1e+010	13.5803	13.8151
1.15e+010	12.9245	13.5515
1.2e+010	12.3919	13.3061
1.25e+010	11.8692	13.0798
1.3e+010	11.3371	12.814
1.35e+010	10.8819	12.5691
1.4e+010	10.4364	12.3092
1.45e+010	10.0216	12.0158
1.5e+010	9.65285	11.7709
1.55e+010	9.31098	11.5163
1.6e+010	8.99346	11.2267
1.65e+010	8.70947	10.9903
1.7e+010	8.42125	10.7585
1.75e+010	8.19071	10.4823
1.8e+010	7.9849	10.253
1.85e+010	7.76602	10.0569
1.9e+010	7.60202	9.81857
1.95e+010	7.45046	9.6203
2e+010	7.25851	9.42503
2.05e+010	7.13762	9.23164
2.1e+010	7.03346	9.09123
2.15e+010	6.87544	8.91619
2.2e+010	6.75695	8.75068
2.25e+010	6.67714	8.64097
2.3e+010	6.54625	8.47944
2.35e+010	6.44421	8.32516
2.4e+010	6.34257	8.26742
2.45e+010	6.2195	8.10951
2.5e+010	6.16825	7.94447
2.55e+010	6.06707	7.87052
2.6e+010	5.96423	7.70552
2.65e+010	5.92391	7.54462
