frequency	e'	e''
5e+008	88.8618	-1.02366
1e+009	87.7842	6.29301
1.5e+009	86.8308	11.6528
2e+009	85.1446	16.332
2.5e+009	83.0678	20.5054
3e+009	80.7262	24.3142
3.5e+009	78.0097	27.691
4e+009	75.1174	30.6498
4.5e+009	72.0851	33.1897
5e+009	69.0386	35.324
5.5e+009	65.97	37.0661
6e+009	62.8731	38.4303
6.5e+009	59.8684	39.5254
7e+009	56.9711	40.3684
7.5e+009	54.1988	40.9271
8e+009	51.553	41.3042
8.5e+009	49.0023	41.4767
9e+009	46.6032	41.4689
9.5e+009	44.3377	41.3754
1e+010	42.164	41.1246
1.05e+010	40.1882	40.7946
1.1e+010	38.3137	40.4186
1.15e+010	36.5228	39.9388
1.2e+010	34.9268	39.4325
1.25e+010	33.3972	38.9125
1.3e+010	31.9351	38.3234
1.35e+010	30.6383	37.7507
1.4e+010	29.3946	37.1825
1.45e+010	28.2024	36.5408
1.5e+010	27.1464	35.9575
1.55e+010	26.1516	35.3937
1.6e+010	25.187	34.738
1.65e+010	24.3283	34.1808
1.7e+010	23.4799	33.6672
1.75e+010	22.7293	33.0218
1.8e+010	22.0485	32.5085
1.85e+010	21.3186	32.0253
1.9e+010	20.731	31.4362
1.95e+010	20.1845	30.9234
2e+010	19.5436	30.4653
2.05e+010	19.0623	29.9511
2.1e+010	18.6384	29.5296
2.15e+010	18.0813	29.0542
2.2e+010	17.6816	28.5632
2.25e+010	17.3445	28.2388
2.3e+010	16.8895	27.7711
2.35e+010	16.5612	27.269
2.4e+010	16.2598	27.0591
2.45e+010	15.8775	26.6071
2.5e+010	15.6905	26.1219
2.55e+010	15.3902	25.921
2.6e+010	15.0538	25.485
2.65e+010	14.9004	25.0236
