frequency	e'	e''
5e+008	89.2493	-1.01718
1e+009	88.1494	6.28198
1.5e+009	87.1831	11.6742
2e+009	85.5125	16.325
2.5e+009	83.4477	20.554
3e+009	81.0453	24.3715
3.5e+009	78.3353	27.7374
4e+009	75.4295	30.6636
4.5e+009	72.4525	33.1931
5e+009	69.4423	35.364
5.5e+009	66.3694	37.1488
6e+009	63.2496	38.5407
6.5e+009	60.2276	39.6444
7e+009	57.3151	40.4955
7.5e+009	54.5357	41.0544
8e+009	51.8875	41.4301
8.5e+009	49.339	41.6123
9e+009	46.9318	41.6106
9.5e+009	44.6597	41.5231
1e+010	42.4808	41.2795
1.05e+010	40.4936	40.9563
1.1e+010	38.6133	40.581
1.15e+010	36.8154	40.1109
1.2e+010	35.2113	39.6075
1.25e+010	33.6722	39.0816
1.3e+010	32.2051	38.498
1.35e+010	30.895	37.9348
1.4e+010	29.6492	37.3579
1.45e+010	28.4519	36.7173
1.5e+010	27.3834	36.1419
1.55e+010	26.3867	35.575
1.6e+010	25.4143	34.9237
1.65e+010	24.55	34.3674
1.7e+010	23.7003	33.8476
1.75e+010	22.9439	33.2132
1.8e+010	22.2499	32.6929
1.85e+010	21.5222	32.2032
1.9e+010	20.9347	31.6152
1.95e+010	20.3758	31.0962
2e+010	19.7371	30.6364
2.05e+010	19.2477	30.1261
2.1e+010	18.8212	29.6992
2.15e+010	18.2656	29.2227
2.2e+010	17.8508	28.75
2.25e+010	17.516	28.4087
2.3e+010	17.0675	27.9391
2.35e+010	16.7311	27.4497
2.4e+010	16.4215	27.2224
2.45e+010	16.0616	26.7714
2.5e+010	15.8539	26.3056
2.55e+010	15.5433	26.0824
2.6e+010	15.2239	25.6499
2.65e+010	15.0615	25.1999
