frequency	e'	e''
5e+008	89.1233	-1.17082
1e+009	87.9806	6.31586
1.5e+009	87.0021	11.7854
2e+009	85.2744	16.5178
2.5e+009	83.0975	20.7714
3e+009	80.6576	24.5718
3.5e+009	77.8996	27.9198
4e+009	74.9671	30.8519
4.5e+009	71.9224	33.3833
5e+009	68.8542	35.5309
5.5e+009	65.7321	37.2599
6e+009	62.5872	38.5916
6.5e+009	59.5548	39.655
7e+009	56.6352	40.4541
7.5e+009	53.8561	40.97
8e+009	51.2092	41.3158
8.5e+009	48.658	41.4518
9e+009	46.269	41.4129
9.5e+009	43.9973	41.2999
1e+010	41.8266	41.0081
1.05e+010	39.8758	40.6645
1.1e+010	38.0044	40.2642
1.15e+010	36.2146	39.7518
1.2e+010	34.6644	39.2371
1.25e+010	33.1334	38.6989
1.3e+010	31.6735	38.0746
1.35e+010	30.4175	37.5196
1.4e+010	29.1812	36.9398
1.45e+010	27.9952	36.26
1.5e+010	26.9745	35.6966
1.55e+010	25.984	35.1426
1.6e+010	25.0324	34.443
1.65e+010	24.205	33.8987
1.7e+010	23.351	33.4084
1.75e+010	22.6251	32.7297
1.8e+010	21.9721	32.2267
1.85e+010	21.23	31.7627
1.9e+010	20.6766	31.1344
1.95e+010	20.152	30.6341
2e+010	19.4795	30.1921
2.05e+010	19.0226	29.6556
2.1e+010	18.6436	29.2605
2.15e+010	18.05	28.7819
2.2e+010	17.6737	28.2791
2.25e+010	17.3801	27.9932
2.3e+010	16.887	27.505
2.35e+010	16.5877	26.9665
2.4e+010	16.3068	26.8372
2.45e+010	15.9033	26.3552
2.5e+010	15.7746	25.8486
2.55e+010	15.4661	25.7187
2.6e+010	15.0999	25.2389
2.65e+010	15.0046	24.753
