frequency	e'	e''
5e+008	86.2565	-1.61608
1e+009	85.8573	4.62344
1.5e+009	85.0128	9.09231
2e+009	83.8346	12.9948
2.5e+009	82.3829	16.5753
3e+009	80.7183	19.8706
3.5e+009	78.834	22.9016
4e+009	76.7643	25.6421
4.5e+009	74.573	28.1265
5e+009	72.2871	30.3716
5.5e+009	69.8726	32.3198
6e+009	67.3985	34.0042
6.5e+009	64.9599	35.4621
7e+009	62.5236	36.676
7.5e+009	60.1254	37.6656
8e+009	57.7787	38.4987
8.5e+009	55.4702	39.1219
9e+009	53.2475	39.5781
9.5e+009	51.0807	39.9491
1e+010	48.9784	40.1261
1.05e+010	47.0337	40.2253
1.1e+010	45.1274	40.2267
1.15e+010	43.2814	40.097
1.2e+010	41.6344	39.9361
1.25e+010	39.9744	39.7115
1.3e+010	38.3881	39.3812
1.35e+010	36.9876	39.1021
1.4e+010	35.6004	38.7536
1.45e+010	34.2509	38.2878
1.5e+010	33.0553	37.9175
1.55e+010	31.9155	37.5197
1.6e+010	30.7744	36.95
1.65e+010	29.7596	36.5293
1.7e+010	28.7572	36.1607
1.75e+010	27.8612	35.5631
1.8e+010	27.0298	35.1138
1.85e+010	26.1307	34.7259
1.9e+010	25.4274	34.136
1.95e+010	24.7283	33.6382
2e+010	23.8937	33.2495
2.05e+010	23.2818	32.7429
2.1e+010	22.7731	32.3279
2.15e+010	22.0244	31.8691
2.2e+010	21.4909	31.3698
2.25e+010	21.0981	31.0619
2.3e+010	20.4657	30.5634
2.35e+010	19.9966	29.9867
2.4e+010	19.6227	29.8656
2.45e+010	19.0922	29.3772
2.5e+010	18.837	28.8117
2.55e+010	18.4381	28.6799
2.6e+010	17.9471	28.1864
2.65e+010	17.721	27.6248
