frequency	e'	e''
5e+008	88.8142	-1.15733
1e+009	87.8656	6.00204
1.5e+009	86.6324	11.2535
2e+009	85.1463	15.8335
2.5e+009	83.2007	19.9719
3e+009	80.8876	23.6885
3.5e+009	78.3005	27.002
4e+009	75.544	29.9181
4.5e+009	72.683	32.4641
5e+009	69.7525	34.6534
5.5e+009	66.7485	36.4538
6e+009	63.7374	37.9059
6.5e+009	60.797	39.0603
7e+009	57.9392	39.9367
7.5e+009	55.2002	40.5801
8e+009	52.5858	41.0235
8.5e+009	50.0771	41.2545
9e+009	47.6834	41.3251
9.5e+009	45.4114	41.2865
1e+010	43.2565	41.0922
1.05e+010	41.2627	40.8352
1.1e+010	39.3689	40.4947
1.15e+010	37.5798	40.0618
1.2e+010	35.9527	39.6099
1.25e+010	34.4035	39.1136
1.3e+010	32.9419	38.5617
1.35e+010	31.6074	38.0198
1.4e+010	30.3386	37.4683
1.45e+010	29.1427	36.8508
1.5e+010	28.0525	36.2878
1.55e+010	27.0271	35.7186
1.6e+010	26.0579	35.0984
1.65e+010	25.1693	34.5464
1.7e+010	24.3036	34.0077
1.75e+010	23.53	33.3921
1.8e+010	22.816	32.8775
1.85e+010	22.089	32.3628
1.9e+010	21.4725	31.7953
1.95e+010	20.8817	31.2955
2e+010	20.2603	30.8103
2.05e+010	19.7563	30.2952
2.1e+010	19.2706	29.8639
2.15e+010	18.747	29.3796
2.2e+010	18.3234	28.9096
2.25e+010	17.9269	28.5213
2.3e+010	17.4944	28.0627
2.35e+010	17.1506	27.5988
2.4e+010	16.8005	27.312
2.45e+010	16.4401	26.8557
2.5e+010	16.2078	26.4278
2.55e+010	15.8572	26.1627
2.6e+010	15.5505	25.7327
2.65e+010	15.3453	25.3206
