frequency	e'	e''
5e+008	3.92252	-0.256469
1e+009	3.36288	-0.137565
1.5e+009	3.54756	-0.091846
2e+009	3.57431	-0.060478
2.5e+009	3.49645	-0.059497
3e+009	3.51727	-0.0199878
3.5e+009	3.51356	0.00527498
4e+009	3.45375	0.0173755
4.5e+009	3.44681	0.0288798
5e+009	3.45347	0.0447148
5.5e+009	3.43371	0.0494062
6e+009	3.42282	0.0576444
6.5e+009	3.40901	0.0558796
7e+009	3.37132	0.0567882
7.5e+009	3.38344	0.0520894
8e+009	3.39165	0.0520771
8.5e+009	3.36389	0.0533184
9e+009	3.37544	0.0450998
9.5e+009	3.37693	0.0498909
1e+010	3.35291	0.0429609
1.05e+010	3.36049	0.0407245
1.1e+010	3.3369	0.0344507
1.15e+010	3.30583	0.0257809
1.2e+010	3.32903	0.0276876
1.25e+010	3.3201	0.0352583
1.3e+010	3.28669	0.0184082
1.35e+010	3.29006	0.0145518
1.4e+010	3.27233	0.00878262
1.45e+010	3.25297	-0.00250929
1.5e+010	3.24217	0.000626169
1.55e+010	3.22813	0.00181164
1.6e+010	3.21665	-0.00986859
1.65e+010	3.21287	-0.0152542
1.7e+010	3.1835	-0.0129951
1.75e+010	3.18236	-0.0221117
1.8e+010	3.1818	-0.0313022
1.85e+010	3.15483	-0.0233091
1.9e+010	3.15116	-0.0424394
1.95e+010	3.15916	-0.0461426
2e+010	3.13202	-0.0500948
2.05e+010	3.12705	-0.0499111
2.1e+010	3.13291	-0.0570119
2.15e+010	3.11825	-0.0650094
2.2e+010	3.10749	-0.0671446
2.25e+010	3.12415	-0.0713993
2.3e+010	3.11099	-0.0825318
2.35e+010	3.10612	-0.0937631
2.4e+010	3.11618	-0.0819755
2.45e+010	3.10419	-0.081698
2.5e+010	3.12226	-0.113855
2.55e+010	3.1353	-0.112896
2.6e+010	3.12836	-0.117136
2.65e+010	3.14121	-0.141238
