frequency	e'	e''
5e+008	84.9206	-0.93461
1e+009	83.8862	6.10443
1.5e+009	82.9922	11.2867
2e+009	81.484	15.9062
2.5e+009	79.2704	20.3438
3e+009	76.6576	23.7248
3.5e+009	74.1158	26.9047
4e+009	71.258	29.7836
4.5e+009	68.2415	32.1769
5e+009	65.2838	34.1807
5.5e+009	62.2815	35.8178
6e+009	59.2491	37.0834
6.5e+009	56.3322	38.0876
7e+009	53.5125	38.8436
7.5e+009	50.8307	39.3297
8e+009	48.2692	39.6494
8.5e+009	45.7953	39.7641
9e+009	43.4805	39.7016
9.5e+009	41.285	39.5719
1e+010	39.1822	39.2714
1.05e+010	37.2941	38.9005
1.1e+010	35.5003	38.4876
1.15e+010	33.7882	37.9673
1.2e+010	32.2926	37.4405
1.25e+010	30.8406	36.9008
1.3e+010	29.4503	36.2889
1.35e+010	28.2419	35.7307
1.4e+010	27.069	35.1555
1.45e+010	25.9382	34.4951
1.5e+010	24.9548	33.9294
1.55e+010	24.0227	33.3734
1.6e+010	23.1182	32.6965
1.65e+010	22.3174	32.1491
1.7e+010	21.5215	31.6498
1.75e+010	20.8361	30.9948
1.8e+010	20.2118	30.4885
1.85e+010	19.5262	30.0179
1.9e+010	19.0093	29.4197
1.95e+010	18.5165	28.9183
2e+010	17.9021	28.4754
2.05e+010	17.4745	27.9723
2.1e+010	17.114	27.5776
2.15e+010	16.5774	27.1085
2.2e+010	16.2212	26.6381
2.25e+010	15.9391	26.3556
2.3e+010	15.4973	25.8851
2.35e+010	15.201	25.3911
2.4e+010	14.9313	25.2351
2.45e+010	14.5728	24.7855
2.5e+010	14.4265	24.3083
2.55e+010	14.1471	24.1412
2.6e+010	13.8288	23.7018
2.65e+010	13.7173	23.2436
