frequency	e'	e''
5e+008	82.4474	-2.12516
1e+009	82.3989	2.98122
1.5e+009	82.0213	6.50206
2e+009	81.3991	9.55471
2.5e+009	80.548	12.3747
3e+009	79.5698	15.0132
3.5e+009	78.4238	17.5193
4e+009	77.1113	19.8449
4.5e+009	75.7059	22.0315
5e+009	74.2106	24.0894
5.5e+009	72.5909	25.9715
6e+009	70.8966	27.6982
6.5e+009	69.1677	29.2839
7e+009	67.4021	30.7108
7.5e+009	65.6079	31.9867
8e+009	63.8067	33.1469
8.5e+009	61.9906	34.1448
9e+009	60.1914	35.031
9.5e+009	58.3998	35.822
1e+010	56.6145	36.4575
1.05e+010	54.9177	37.0178
1.1e+010	53.2161	37.4794
1.15e+010	51.5394	37.8158
1.2e+010	49.9728	38.1005
1.25e+010	48.3932	38.3065
1.3e+010	46.8596	38.4106
1.35e+010	45.4352	38.5018
1.4e+010	44.0164	38.5333
1.45e+010	42.6374	38.453
1.5e+010	41.3498	38.398
1.55e+010	40.113	38.2963
1.6e+010	38.8757	38.0647
1.65e+010	37.7308	37.9118
1.7e+010	36.6032	37.7581
1.75e+010	35.5528	37.4273
1.8e+010	34.5611	37.1962
1.85e+010	33.5328	36.9757
1.9e+010	32.6454	36.6065
1.95e+010	31.7675	36.2797
2e+010	30.8232	36.0205
2.05e+010	30.0398	35.6653
2.1e+010	29.3208	35.3559
2.15e+010	28.4587	35.0149
2.2e+010	27.7587	34.6339
2.25e+010	27.1543	34.3616
2.3e+010	26.4095	33.9617
2.35e+010	25.7859	33.5049
2.4e+010	25.2377	33.3626
2.45e+010	24.5749	32.9432
2.5e+010	24.144	32.4669
2.55e+010	23.5852	32.3183
2.6e+010	22.9827	31.896
2.65e+010	22.5751	31.404
