frequency	e'	e''
5e+008	89.2163	-1.01858
1e+009	88.1467	6.29415
1.5e+009	87.163	11.6625
2e+009	85.4958	16.3197
2.5e+009	83.4301	20.5564
3e+009	81.0283	24.366
3.5e+009	78.3117	27.7318
4e+009	75.4107	30.6511
4.5e+009	72.4384	33.1843
5e+009	69.43	35.3586
5.5e+009	66.3525	37.1437
6e+009	63.2325	38.536
6.5e+009	60.2119	39.6353
7e+009	57.3002	40.4866
7.5e+009	54.5221	41.0457
8e+009	51.8772	41.4218
8.5e+009	49.3279	41.6043
9e+009	46.9204	41.6002
9.5e+009	44.6472	41.5157
1e+010	42.4673	41.2707
1.05e+010	40.4833	40.9488
1.1e+010	38.6042	40.5733
1.15e+010	36.8044	40.1006
1.2e+010	35.2054	39.5957
1.25e+010	33.6649	39.0716
1.3e+010	32.1944	38.4844
1.35e+010	30.8903	37.9254
1.4e+010	29.6406	37.3512
1.45e+010	28.4439	36.7066
1.5e+010	27.3773	36.1324
1.55e+010	26.3805	35.5683
1.6e+010	25.4062	34.914
1.65e+010	24.5445	34.3571
1.7e+010	23.696	33.8387
1.75e+010	22.9398	33.2055
1.8e+010	22.2445	32.6849
1.85e+010	21.5149	32.1957
1.9e+010	20.9306	31.6056
1.95e+010	20.3733	31.0888
2e+010	19.7307	30.6266
2.05e+010	19.2432	30.1148
2.1e+010	18.8203	29.6901
2.15e+010	18.2586	29.2123
2.2e+010	17.8443	28.7373
2.25e+010	17.5152	28.4009
2.3e+010	17.0613	27.9326
2.35e+010	16.7267	27.4347
2.4e+010	16.4197	27.2173
2.45e+010	16.0518	26.7636
2.5e+010	15.8512	26.2959
2.55e+010	15.5439	26.0761
2.6e+010	15.2173	25.6397
2.65e+010	15.059	25.1852
