frequency	e'	e''
5e+008	79.5731	-0.841871
1e+009	78.6832	5.76251
1.5e+009	77.9397	10.665
2e+009	76.702	15.1172
2.5e+009	74.9632	19.6636
3e+009	71.7258	23.6185
3.5e+009	69.1061	26.1297
4e+009	66.4827	28.8559
4.5e+009	63.6067	31.2999
5e+009	60.5859	33.3035
5.5e+009	57.5535	34.8274
6e+009	54.5732	35.9668
6.5e+009	51.7311	36.8953
7e+009	48.9717	37.6031
7.5e+009	46.3468	38.0514
8e+009	43.8382	38.3544
8.5e+009	41.3797	38.4634
9e+009	39.0685	38.3824
9.5e+009	36.8737	38.209
1e+010	34.7724	37.8702
1.05e+010	32.8645	37.4485
1.1e+010	31.0527	36.9584
1.15e+010	29.348	36.3413
1.2e+010	27.8757	35.7208
1.25e+010	26.4664	35.1034
1.3e+010	25.1271	34.4137
1.35e+010	23.9608	33.7751
1.4e+010	22.8387	33.1351
1.45e+010	21.7676	32.4322
1.5e+010	20.8144	31.8044
1.55e+010	19.9179	31.1769
1.6e+010	19.065	30.4584
1.65e+010	18.3023	29.8457
1.7e+010	17.5501	29.2552
1.75e+010	16.9175	28.5426
1.8e+010	16.3483	27.9604
1.85e+010	15.7444	27.4006
1.9e+010	15.2924	26.7564
1.95e+010	14.8822	26.1949
2e+010	14.4004	25.6808
2.05e+010	14.0759	25.1588
2.1e+010	13.7785	24.749
2.15e+010	13.3598	24.2567
2.2e+010	13.0999	23.7863
2.25e+010	12.8751	23.4903
2.3e+010	12.5275	23.0472
2.35e+010	12.2882	22.5904
2.4e+010	12.0571	22.3858
2.45e+010	11.7769	21.9611
2.5e+010	11.6507	21.5367
2.55e+010	11.3943	21.3184
2.6e+010	11.1457	20.8791
2.65e+010	11.0697	20.4482
