frequency	e'	e''
5e+008	89.263	-1.08523
1e+009	88.1154	6.25582
1.5e+009	86.9848	11.6618
2e+009	85.4482	16.3451
2.5e+009	83.3081	20.5676
3e+009	80.8721	24.3646
3.5e+009	78.1873	27.728
4e+009	75.2907	30.6467
4.5e+009	72.2848	33.187
5e+009	69.2702	35.3657
5.5e+009	66.1727	37.1203
6e+009	63.0498	38.5002
6.5e+009	60.0365	39.5978
7e+009	57.122	40.4155
7.5e+009	54.3442	40.9783
8e+009	51.6997	41.3502
8.5e+009	49.1524	41.5066
9e+009	46.7502	41.4992
9.5e+009	44.4732	41.4102
1e+010	42.3067	41.145
1.05e+010	40.3358	40.8244
1.1e+010	38.4479	40.4451
1.15e+010	36.6648	39.954
1.2e+010	35.0829	39.4544
1.25e+010	33.5356	38.9259
1.3e+010	32.0772	38.3178
1.35e+010	30.794	37.7686
1.4e+010	29.5434	37.1939
1.45e+010	28.357	36.5255
1.5e+010	27.3068	35.9624
1.55e+010	26.3063	35.4006
1.6e+010	25.3466	34.7164
1.65e+010	24.4987	34.1642
1.7e+010	23.6393	33.6567
1.75e+010	22.8981	32.9944
1.8e+010	22.2268	32.4792
1.85e+010	21.4877	31.9967
1.9e+010	20.9146	31.3809
1.95e+010	20.3675	30.8718
2e+010	19.7092	30.4138
2.05e+010	19.2322	29.881
2.1e+010	18.8202	29.4682
2.15e+010	18.2513	28.9846
2.2e+010	17.8533	28.4877
2.25e+010	17.53	28.1631
2.3e+010	17.0551	27.6833
2.35e+010	16.7344	27.1619
2.4e+010	16.4326	26.9792
2.45e+010	16.0417	26.5044
2.5e+010	15.8783	26.0143
2.55e+010	15.5575	25.8403
2.6e+010	15.2057	25.3757
2.65e+010	15.0743	24.9064
