frequency	e'	e''
5e+008	52.223	-0.384167
1e+009	51.5572	3.76099
1.5e+009	51.1132	6.83958
2e+009	50.3658	9.67525
2.5e+009	49.3408	12.4581
3e+009	47.9106	15.5334
3.5e+009	45.138	17.869
4e+009	43.0985	19.0135
4.5e+009	41.2034	20.3633
5e+009	39.3495	21.4927
5.5e+009	37.4563	22.4989
6e+009	35.4786	23.2639
6.5e+009	33.5824	23.8148
7e+009	31.7655	24.2308
7.5e+009	30.065	24.4918
8e+009	28.4287	24.6901
8.5e+009	26.7747	24.7497
9e+009	25.2199	24.654
9.5e+009	23.7634	24.4682
1e+010	22.4028	24.1772
1.05e+010	21.1739	23.8654
1.1e+010	19.9934	23.5039
1.15e+010	18.8906	23.0523
1.2e+010	17.9615	22.6091
1.25e+010	17.0755	22.1897
1.3e+010	16.2164	21.7203
1.35e+010	15.4684	21.2817
1.4e+010	14.7561	20.8445
1.45e+010	14.0813	20.3712
1.5e+010	13.4703	19.9597
1.55e+010	12.892	19.5383
1.6e+010	12.3496	19.0599
1.65e+010	11.8563	18.647
1.7e+010	11.3767	18.2373
1.75e+010	10.9818	17.7565
1.8e+010	10.6378	17.353
1.85e+010	10.2848	16.9869
1.9e+010	10.0038	16.5869
1.95e+010	9.74065	16.2252
2e+010	9.44463	15.8762
2.05e+010	9.25399	15.539
2.1e+010	9.07275	15.2866
2.15e+010	8.81809	14.9762
2.2e+010	8.63854	14.6774
2.25e+010	8.50188	14.4727
2.3e+010	8.30195	14.1976
2.35e+010	8.14332	13.9284
2.4e+010	7.97509	13.7935
2.45e+010	7.79771	13.5181
2.5e+010	7.71431	13.2503
2.55e+010	7.54592	13.1072
2.6e+010	7.3858	12.9036
2.65e+010	7.32028	12.6158
