frequency	e'	e''
5e+008	89.3499	-1.15649
1e+009	88.2597	6.28711
1.5e+009	87.3135	11.7323
2e+009	85.6211	16.4567
2.5e+009	83.4757	20.714
3e+009	81.0587	24.5281
3.5e+009	78.3291	27.8851
4e+009	75.4279	30.8331
4.5e+009	72.4004	33.3936
5e+009	69.3389	35.5712
5.5e+009	66.231	37.3333
6e+009	63.093	38.7013
6.5e+009	60.0463	39.7949
7e+009	57.1235	40.6207
7.5e+009	54.3299	41.1728
8e+009	51.6658	41.5272
8.5e+009	49.1053	41.6831
9e+009	46.6941	41.6754
9.5e+009	44.4132	41.5609
1e+010	42.2373	41.2912
1.05e+010	40.2504	40.9561
1.1e+010	38.3676	40.5646
1.15e+010	36.583	40.0714
1.2e+010	34.9775	39.5602
1.25e+010	33.4476	39.0245
1.3e+010	31.9938	38.4274
1.35e+010	30.6892	37.8483
1.4e+010	29.44	37.2676
1.45e+010	28.259	36.6204
1.5e+010	27.202	36.0358
1.55e+010	26.195	35.4573
1.6e+010	25.2484	34.8137
1.65e+010	24.3892	34.2521
1.7e+010	23.5388	33.7144
1.75e+010	22.7881	33.0785
1.8e+010	22.1065	32.5726
1.85e+010	21.3873	32.0631
1.9e+010	20.797	31.4855
1.95e+010	20.242	30.9907
2e+010	19.6256	30.514
2.05e+010	19.1482	29.9981
2.1e+010	18.6931	29.5844
2.15e+010	18.1693	29.1006
2.2e+010	17.7807	28.627
2.25e+010	17.4096	28.2735
2.3e+010	16.9816	27.8095
2.35e+010	16.6696	27.3452
2.4e+010	16.3421	27.0909
2.45e+010	15.987	26.632
2.5e+010	15.7942	26.1976
2.55e+010	15.4627	25.9638
2.6e+010	15.1552	25.5244
2.65e+010	14.9966	25.1113
