frequency	e'	e''
5e+008	4.1867	-0.275417
1e+009	3.65248	-0.139636
1.5e+009	3.83808	-0.0863393
2e+009	3.86772	-0.0329843
2.5e+009	3.78716	-0.021209
3e+009	3.79907	0.0248426
3.5e+009	3.79173	0.0590152
4e+009	3.72895	0.0795447
4.5e+009	3.71518	0.100749
5e+009	3.71489	0.12298
5.5e+009	3.68772	0.133446
6e+009	3.66954	0.142203
6.5e+009	3.64799	0.145394
7e+009	3.60652	0.148779
7.5e+009	3.61309	0.145902
8e+009	3.61652	0.149157
8.5e+009	3.58456	0.152497
9e+009	3.59155	0.14854
9.5e+009	3.58775	0.153896
1e+010	3.55868	0.151039
1.05e+010	3.55951	0.151185
1.1e+010	3.53151	0.146569
1.15e+010	3.49478	0.139272
1.2e+010	3.5113	0.142028
1.25e+010	3.49798	0.148998
1.3e+010	3.46007	0.131518
1.35e+010	3.46096	0.12795
1.4e+010	3.43948	0.124393
1.45e+010	3.41761	0.11315
1.5e+010	3.40231	0.11716
1.55e+010	3.38476	0.120182
1.6e+010	3.36845	0.108934
1.65e+010	3.36202	0.103509
1.7e+010	3.32911	0.106119
1.75e+010	3.32379	0.0961609
1.8e+010	3.31873	0.0872008
1.85e+010	3.28923	0.0948077
1.9e+010	3.28205	0.0754036
1.95e+010	3.2868	0.0713441
2e+010	3.25718	0.0673448
2.05e+010	3.24915	0.0652912
2.1e+010	3.2523	0.0585826
2.15e+010	3.2365	0.0481763
2.2e+010	3.22375	0.0454674
2.25e+010	3.23957	0.0419157
2.3e+010	3.22416	0.0304844
2.35e+010	3.21709	0.0196289
2.4e+010	3.22512	0.0316155
2.45e+010	3.21131	0.0304729
2.5e+010	3.22755	1.15845e-005
2.55e+010	3.23812	0.00350042
2.6e+010	3.23027	-0.00272842
2.65e+010	3.23983	-0.0265804
