frequency	e'	e''
5e+008	83.7675	-1.9584
1e+009	83.6568	3.52498
1.5e+009	83.16	7.37577
2e+009	82.3681	10.7185
2.5e+009	81.3368	13.8024
3e+009	80.1288	16.6875
3.5e+009	78.7389	19.3864
4e+009	77.1691	21.8739
4.5e+009	75.4936	24.1869
5e+009	73.7292	26.3373
5.5e+009	71.8295	28.2745
6e+009	69.8618	30.0192
6.5e+009	67.8795	31.5912
7e+009	65.8669	32.9725
7.5e+009	63.8497	34.1803
8e+009	61.8369	35.2543
8.5e+009	59.8231	36.1488
9e+009	57.8547	36.9017
9.5e+009	55.9031	37.5679
1e+010	53.9805	38.054
1.05e+010	52.1701	38.4606
1.1e+010	50.3697	38.7675
1.15e+010	48.5996	38.9395
1.2e+010	46.9826	39.0609
1.25e+010	45.3468	39.1136
1.3e+010	43.7622	39.0511
1.35e+010	42.3312	39.0055
1.4e+010	40.8995	38.8955
1.45e+010	39.5049	38.6595
1.5e+010	38.2392	38.4804
1.55e+010	37.0193	38.268
1.6e+010	35.7934	37.8949
1.65e+010	34.6903	37.6284
1.7e+010	33.5953	37.391
1.75e+010	32.588	36.9386
1.8e+010	31.652	36.6151
1.85e+010	30.6569	36.3289
1.9e+010	29.8317	35.85
1.95e+010	29.022	35.4491
2e+010	28.1021	35.1376
2.05e+010	27.3784	34.6979
2.1e+010	26.7486	34.3442
2.15e+010	25.9119	33.9491
2.2e+010	25.2751	33.4935
2.25e+010	24.7637	33.2109
2.3e+010	24.0372	32.7654
2.35e+010	23.4766	32.2288
2.4e+010	23.0034	32.1056
2.45e+010	22.3747	31.6432
2.5e+010	22.026	31.1061
2.55e+010	21.5295	30.9812
2.6e+010	20.946	30.5083
2.65e+010	20.6223	29.9691
