frequency	e'	e''
5e+008	85.3075	-0.887385
1e+009	84.2557	6.15499
1.5e+009	83.3445	11.3441
2e+009	81.8123	15.9617
2.5e+009	79.5618	20.3448
3e+009	77.028	23.7405
3.5e+009	74.4594	26.9521
4e+009	71.5867	29.8245
4.5e+009	68.5909	32.208
5e+009	65.6431	34.2253
5.5e+009	62.6402	35.8736
6e+009	59.6058	37.145
6.5e+009	56.685	38.1563
7e+009	53.863	38.921
7.5e+009	51.1791	39.4131
8e+009	48.6164	39.7325
8.5e+009	46.1419	39.8539
9e+009	43.8284	39.7964
9.5e+009	41.6335	39.6731
1e+010	39.5322	39.3763
1.05e+010	37.6446	39.0154
1.1e+010	35.8499	38.6101
1.15e+010	34.1349	38.1029
1.2e+010	32.6373	37.584
1.25e+010	31.1796	37.0488
1.3e+010	29.7804	36.4436
1.35e+010	28.5676	35.8938
1.4e+010	27.3881	35.3216
1.45e+010	26.2514	34.6661
1.5e+010	25.2606	34.1058
1.55e+010	24.327	33.5547
1.6e+010	23.4159	32.8814
1.65e+010	22.6095	32.3383
1.7e+010	21.8104	31.8468
1.75e+010	21.1215	31.1954
1.8e+010	20.4885	30.692
1.85e+010	19.797	30.2296
1.9e+010	19.2736	29.6359
1.95e+010	18.7733	29.133
2e+010	18.1512	28.6955
2.05e+010	17.7131	28.1976
2.1e+010	17.3477	27.8003
2.15e+010	16.8036	27.3344
2.2e+010	16.4372	26.8644
2.25e+010	16.1532	26.5808
2.3e+010	15.7061	26.1088
2.35e+010	15.4005	25.6135
2.4e+010	15.1289	25.4573
2.45e+010	14.7664	25.0096
2.5e+010	14.6194	24.5271
2.55e+010	14.3353	24.3639
2.6e+010	14.0122	23.9253
2.65e+010	13.8949	23.4651
