frequency	e'	e''
5e+008	70.2539	-0.759644
1e+009	69.4768	5.05839
1.5e+009	68.8614	9.36215
2e+009	67.8295	13.3078
2.5e+009	66.4467	17.2805
3e+009	63.9067	21.4761
3.5e+009	60.7087	23.6513
4e+009	58.4274	25.8163
4.5e+009	55.9081	27.903
5e+009	53.2964	29.7341
5.5e+009	50.5316	31.1684
6e+009	47.7816	32.1678
6.5e+009	45.2152	32.9289
7e+009	42.7628	33.5361
7.5e+009	40.4218	33.935
8e+009	38.1791	34.2201
8.5e+009	35.9519	34.335
9e+009	33.8391	34.2633
9.5e+009	31.8349	34.0852
1e+010	29.9356	33.7533
1.05e+010	28.2081	33.364
1.1e+010	26.5504	32.9048
1.15e+010	24.9978	32.3145
1.2e+010	23.6672	31.7184
1.25e+010	22.4038	31.1363
1.3e+010	21.197	30.49
1.35e+010	20.1459	29.885
1.4e+010	19.1435	29.2848
1.45e+010	18.1885	28.6376
1.5e+010	17.3221	28.06
1.55e+010	16.5041	27.4703
1.6e+010	15.7309	26.8003
1.65e+010	15.0331	26.2136
1.7e+010	14.3585	25.6354
1.75e+010	13.7976	24.9593
1.8e+010	13.2975	24.3905
1.85e+010	12.7873	23.8534
1.9e+010	12.3925	23.2635
1.95e+010	12.027	22.7248
2e+010	11.6323	22.2149
2.05e+010	11.3809	21.734
2.1e+010	11.1316	21.3583
2.15e+010	10.7876	20.9041
2.2e+010	10.5668	20.4718
2.25e+010	10.3872	20.1827
2.3e+010	10.1174	19.7944
2.35e+010	9.90635	19.4046
2.4e+010	9.69292	19.1938
2.45e+010	9.46905	18.8071
2.5e+010	9.35973	18.4407
2.55e+010	9.12704	18.2257
2.6e+010	8.92003	17.8208
2.65e+010	8.84948	17.4306
