frequency	e'	e''
5e+008	89.3245	-1.15602
1e+009	88.2501	6.27677
1.5e+009	87.2994	11.7265
2e+009	85.6207	16.447
2.5e+009	83.4737	20.7002
3e+009	81.0554	24.5186
3.5e+009	78.3258	27.8787
4e+009	75.4277	30.8263
4.5e+009	72.403	33.3878
5e+009	69.3388	35.5637
5.5e+009	66.2287	37.3249
6e+009	63.094	38.6988
6.5e+009	60.0465	39.7878
7e+009	57.119	40.6136
7.5e+009	54.3302	41.1636
8e+009	51.6664	41.5206
8.5e+009	49.1061	41.6746
9e+009	46.6965	41.6642
9.5e+009	44.4172	41.5558
1e+010	42.2427	41.2807
1.05e+010	40.2578	40.9506
1.1e+010	38.3754	40.56
1.15e+010	36.5883	40.0641
1.2e+010	34.9854	39.5555
1.25e+010	33.4513	39.0221
1.3e+010	31.9977	38.4222
1.35e+010	30.6961	37.847
1.4e+010	29.4472	37.2685
1.45e+010	28.2649	36.6189
1.5e+010	27.2099	36.0363
1.55e+010	26.2041	35.4589
1.6e+010	25.2523	34.8073
1.65e+010	24.3997	34.2544
1.7e+010	23.5444	33.7158
1.75e+010	22.7944	33.0782
1.8e+010	22.1132	32.5715
1.85e+010	21.3913	32.0683
1.9e+010	20.8061	31.4819
1.95e+010	20.2482	30.9912
2e+010	19.6252	30.5158
2.05e+010	19.1507	29.9946
2.1e+010	18.7038	29.585
2.15e+010	18.1697	29.1026
2.2e+010	17.7828	28.6221
2.25e+010	17.4195	28.2764
2.3e+010	16.9791	27.8096
2.35e+010	16.6728	27.335
2.4e+010	16.3495	27.0962
2.45e+010	15.9853	26.6312
2.5e+010	15.7998	26.1912
2.55e+010	15.4688	25.968
2.6e+010	15.1555	25.5197
2.65e+010	14.9972	25.103
