frequency	e'	e''
5e+008	89.3478	-1.18112
1e+009	88.2555	6.26467
1.5e+009	87.3078	11.7112
2e+009	85.6313	16.4298
2.5e+009	83.4822	20.6904
3e+009	81.0718	24.5019
3.5e+009	78.351	27.8603
4e+009	75.4504	30.8069
4.5e+009	72.4316	33.3729
5e+009	69.3685	35.55
5.5e+009	66.2641	37.3148
6e+009	63.1292	38.6888
6.5e+009	60.0839	39.7824
7e+009	57.1601	40.6091
7.5e+009	54.3689	41.1632
8e+009	51.7042	41.5212
8.5e+009	49.1455	41.6805
9e+009	46.7345	41.6732
9.5e+009	44.4549	41.5614
1e+010	42.2808	41.2913
1.05e+010	40.2921	40.9616
1.1e+010	38.4095	40.5717
1.15e+010	36.6236	40.0771
1.2e+010	35.0144	39.5715
1.25e+010	33.4828	39.0357
1.3e+010	32.0295	38.4401
1.35e+010	30.7246	37.865
1.4e+010	29.4743	37.2875
1.45e+010	28.2945	36.6407
1.5e+010	27.2349	36.0545
1.55e+010	26.2276	35.4764
1.6e+010	25.2779	34.8344
1.65e+010	24.4195	34.2767
1.7e+010	23.5672	33.7338
1.75e+010	22.8161	33.1025
1.8e+010	22.1314	32.5966
1.85e+010	21.4127	32.0865
1.9e+010	20.8239	31.5071
1.95e+010	20.2607	31.0172
2e+010	19.6451	30.5375
2.05e+010	19.1688	30.0211
2.1e+010	18.713	29.6075
2.15e+010	18.189	29.124
2.2e+010	17.7983	28.6512
2.25e+010	17.4259	28.2957
2.3e+010	16.9964	27.8325
2.35e+010	16.6857	27.3674
2.4e+010	16.356	27.1152
2.45e+010	16.0018	26.6546
2.5e+010	15.8069	26.2228
2.55e+010	15.4752	25.9854
2.6e+010	15.1707	25.5427
2.65e+010	15.0073	25.1333
