frequency	e'	e''
5e+008	88.7841	-0.974118
1e+009	87.7014	6.28395
1.5e+009	86.751	11.6209
2e+009	85.0702	16.277
2.5e+009	83.0115	20.4477
3e+009	80.6675	24.2601
3.5e+009	77.9587	27.614
4e+009	75.0736	30.5679
4.5e+009	72.0573	33.092
5e+009	69.0379	35.2188
5.5e+009	65.9894	36.9734
6e+009	62.8984	38.3474
6.5e+009	59.9029	39.45
7e+009	57.0109	40.3027
7.5e+009	54.2406	40.8664
8e+009	51.5999	41.2439
8.5e+009	49.053	41.4216
9e+009	46.6584	41.4164
9.5e+009	44.3933	41.3302
1e+010	42.2248	41.0864
1.05e+010	40.2485	40.7606
1.1e+010	38.3776	40.3897
1.15e+010	36.5883	39.919
1.2e+010	34.9886	39.4158
1.25e+010	33.4606	38.8956
1.3e+010	31.9967	38.3124
1.35e+010	30.6962	37.7478
1.4e+010	29.4557	37.1765
1.45e+010	28.2596	36.5399
1.5e+010	27.1994	35.9638
1.55e+010	26.2091	35.4019
1.6e+010	25.2401	34.7493
1.65e+010	24.374	34.1885
1.7e+010	23.5323	33.6793
1.75e+010	22.7788	33.039
1.8e+010	22.0909	32.5215
1.85e+010	21.3659	32.0414
1.9e+010	20.7789	31.4577
1.95e+010	20.2272	30.9356
2e+010	19.5835	30.4807
2.05e+010	19.0982	29.9745
2.1e+010	18.6783	29.5469
2.15e+010	18.1217	29.0727
2.2e+010	17.7114	28.593
2.25e+010	17.3816	28.2619
2.3e+010	16.9306	27.7942
2.35e+010	16.585	27.2989
2.4e+010	16.2871	27.0836
2.45e+010	15.9169	26.6409
2.5e+010	15.7187	26.1563
2.55e+010	15.4218	25.9441
2.6e+010	15.0906	25.5219
2.65e+010	14.9236	25.0546
