freq_col,type,t_abs,t_rel_s,idx
3,phase,2025-09-12 00:53:50.000,20445,4054
4,phase,2025-09-12 00:53:34.000,20429,4051
5,mag,2025-09-12 00:53:55.000,20450,4055
5,phase,2025-09-11 19:15:45.000,160,33
5,phase,2025-09-12 00:53:34.000,20429,4051
6,mag,2025-09-12 00:53:55.000,20450,4055
