frequency	e'	e''
5e+008	89.0629	4.639
1.5e+009	86.6714	13.3542
2.5e+009	82.8987	21.3171
3.5e+009	77.8695	27.9231
4.5e+009	72.2262	33.1253
5.5e+009	66.2982	36.9015
6.5e+009	60.3327	39.2786
7.5e+009	54.8035	40.6698
8.5e+009	49.7421	41.2358
9.5e+009	45.1697	41.1463
1.05e+010	41.09	40.6448
1.15e+010	37.4935	39.8813
1.25e+010	34.385	38.8844
1.35e+010	31.6271	37.8271
1.45e+010	29.2153	36.7056
1.55e+010	27.1395	35.5868
1.65e+010	25.2743	34.4707
1.75e+010	23.6742	33.4317
1.85e+010	22.2587	32.409
1.95e+010	21.005	31.4192
2.05e+010	19.896	30.5417
2.15e+010	18.9271	29.632
2.25e+010	18.0603	28.8002
2.35e+010	17.254	28.0452
2.45e+010	16.6335	27.3026
2.55e+010	16.007	26.5316
2.65e+010	15.4477	25.845
