frequency	e'	e''
5e+008	89.0634	4.63891
1.5e+009	86.6573	13.3443
2.5e+009	82.8984	21.3204
3.5e+009	77.8721	27.9366
4.5e+009	72.2276	33.1121
5.5e+009	66.2914	36.9036
6.5e+009	60.3228	39.2852
7.5e+009	54.7928	40.6728
8.5e+009	49.7268	41.2318
9.5e+009	45.1601	41.1399
1.05e+010	41.0853	40.6397
1.15e+010	37.4871	39.8748
1.25e+010	34.3824	38.8801
1.35e+010	31.6264	37.8217
1.45e+010	29.212	36.7069
1.55e+010	27.139	35.587
1.65e+010	25.2754	34.4735
1.75e+010	23.6724	33.4335
1.85e+010	22.2575	32.4157
1.95e+010	21.0099	31.4225
2.05e+010	19.8872	30.546
2.15e+010	18.9181	29.6422
2.25e+010	18.0536	28.8089
2.35e+010	17.2419	28.0378
2.45e+010	16.617	27.3111
2.55e+010	16.002	26.545
2.65e+010	15.4455	25.8406
