frequency	e'	e''
5e+008	91.0812	5.65284
1.5e+009	87.5811	16.2288
2.5e+009	82.2107	25.384
3.5e+009	75.3974	32.3819
4.5e+009	68.0613	37.2398
5.5e+009	60.8726	40.1951
6.5e+009	54.0835	41.5083
7.5e+009	48.15	41.8062
8.5e+009	43.0068	41.3494
9.5e+009	38.5809	40.3783
1.05e+010	34.7806	39.1535
1.15e+010	31.5628	37.8088
1.25e+010	28.8532	36.3637
1.35e+010	26.5088	34.9645
1.45e+010	24.5159	33.6089
1.55e+010	22.8133	32.2902
1.65e+010	21.3204	31.0728
1.75e+010	20.0451	29.9522
1.85e+010	18.9471	28.8717
1.95e+010	17.9577	27.8889
2.05e+010	17.1158	27.0078
2.15e+010	16.3866	26.1162
2.25e+010	15.7003	25.3037
2.35e+010	15.1139	24.6114
2.45e+010	14.6583	23.893
2.55e+010	14.1707	23.1757
2.65e+010	13.7536	22.5975
