frequency	e'	e''
5e+008	78.3307	3.96364
1.5e+009	76.3931	11.7763
2.5e+009	73.4044	19.1229
3.5e+009	68.9289	26.2782
4.5e+009	62.2388	30.4266
5.5e+009	57.3636	33.5903
6.5e+009	51.6859	35.9
7.5e+009	46.4376	36.9921
8.5e+009	41.6854	37.3206
9.5e+009	37.4259	37.0117
1.05e+010	33.6836	36.3806
1.15e+010	30.3914	35.4782
1.25e+010	27.5562	34.3649
1.35e+010	25.1217	33.2119
1.45e+010	22.9838	32.1339
1.55e+010	21.0542	30.9145
1.65e+010	19.4218	29.7762
1.75e+010	17.9164	28.6522
1.85e+010	16.7781	27.4241
1.95e+010	15.756	26.4607
2.05e+010	14.901	25.4683
2.15e+010	14.1914	24.6119
2.25e+010	13.428	23.7525
2.35e+010	12.8492	22.9688
2.45e+010	12.4297	22.1428
2.55e+010	11.9977	21.4279
2.65e+010	11.6446	20.7838
