frequency	e'	e''
5e+008	89.0892	4.64108
1.5e+009	86.6809	13.3638
2.5e+009	82.8969	21.3159
3.5e+009	77.872	27.9162
4.5e+009	72.2285	33.1274
5.5e+009	66.2953	36.9028
6.5e+009	60.3308	39.2788
7.5e+009	54.8033	40.6688
8.5e+009	49.7366	41.2349
9.5e+009	45.1669	41.147
1.05e+010	41.0883	40.6493
1.15e+010	37.487	39.8771
1.25e+010	34.3804	38.8831
1.35e+010	31.6224	37.8226
1.45e+010	29.2115	36.7005
1.55e+010	27.1347	35.5861
1.65e+010	25.2708	34.4668
1.75e+010	23.6714	33.4286
1.85e+010	22.2526	32.4086
1.95e+010	21.003	31.4154
2.05e+010	19.8932	30.5351
2.15e+010	18.9247	29.628
2.25e+010	18.0596	28.7983
2.35e+010	17.2552	28.0359
2.45e+010	16.6312	27.2975
2.55e+010	16.0047	26.5333
2.65e+010	15.4539	25.84
