frequency	e'	e''
5e+008	3.03546	-0.586459
1.5e+009	2.84935	-0.304335
2.5e+009	2.76096	-0.24065
3.5e+009	2.7597	-0.208446
4.5e+009	2.74898	-0.202679
5.5e+009	2.77805	-0.213408
6.5e+009	2.80011	-0.205805
7.5e+009	2.80467	-0.212152
8.5e+009	2.82273	-0.227251
9.5e+009	2.85226	-0.238239
1.05e+010	2.87155	-0.232144
1.15e+010	2.84668	-0.251233
1.25e+010	2.85783	-0.261451
1.35e+010	2.86484	-0.253162
1.45e+010	2.84542	-0.268802
1.55e+010	2.83585	-0.277523
1.65e+010	2.84933	-0.260326
1.75e+010	2.8231	-0.275838
1.85e+010	2.81944	-0.284415
1.95e+010	2.83081	-0.256566
2.05e+010	2.81161	-0.278678
2.15e+010	2.82036	-0.290602
2.25e+010	2.8171	-0.264682
2.35e+010	2.83151	-0.293272
2.45e+010	2.84431	-0.301876
2.55e+010	2.85638	-0.284953
2.65e+010	2.89171	-0.301761
