frequency	e'	e''
5e+008	37.7529	1.14919
1.5e+009	36.9499	4.26598
2.5e+009	35.5195	6.91263
3.5e+009	33.776	9.04444
4.5e+009	31.8551	10.7204
5.5e+009	29.9326	11.9566
6.5e+009	27.9652	12.7604
7.5e+009	26.1455	13.2471
8.5e+009	24.5037	13.4786
9.5e+009	23.0223	13.5122
1.05e+010	21.6805	13.4398
1.15e+010	20.4772	13.2707
1.25e+010	19.4311	13.0307
1.35e+010	18.4795	12.7807
1.45e+010	17.6363	12.503
1.55e+010	16.8942	12.2102
1.65e+010	16.2267	11.9342
1.75e+010	15.6328	11.6625
1.85e+010	15.1077	11.3797
1.95e+010	14.6392	11.1294
2.05e+010	14.2199	10.8973
2.15e+010	13.8469	10.6323
2.25e+010	13.5041	10.4005
2.35e+010	13.2107	10.2012
2.45e+010	12.9714	9.96394
2.55e+010	12.7167	9.73278
2.65e+010	12.5066	9.55546
