frequency	e'	e''
5e+008	3.01085	-0.593142
1.5e+009	2.84729	-0.292466
2.5e+009	2.77609	-0.235066
3.5e+009	2.76813	-0.203165
4.5e+009	2.76178	-0.193326
5.5e+009	2.78505	-0.204584
6.5e+009	2.80781	-0.196029
7.5e+009	2.80436	-0.202344
8.5e+009	2.82294	-0.220691
9.5e+009	2.85297	-0.229062
1.05e+010	2.87108	-0.223579
1.15e+010	2.84121	-0.246139
1.25e+010	2.85477	-0.254713
1.35e+010	2.86255	-0.247171
1.45e+010	2.84219	-0.264585
1.55e+010	2.83263	-0.270942
1.65e+010	2.84467	-0.254318
1.75e+010	2.82078	-0.270706
1.85e+010	2.8144	-0.277051
1.95e+010	2.82815	-0.251364
2.05e+010	2.80815	-0.272359
2.15e+010	2.81482	-0.283848
2.25e+010	2.81112	-0.256384
2.35e+010	2.82647	-0.286757
2.45e+010	2.83792	-0.289768
2.55e+010	2.85324	-0.274422
2.65e+010	2.88481	-0.296125
