frequency	e'	e''
5e+008	88.994	4.65558
1.5e+009	86.3224	13.2286
2.5e+009	82.7089	21.0922
3.5e+009	77.7903	27.6769
4.5e+009	72.1821	32.8435
5.5e+009	66.322	36.6098
6.5e+009	60.4208	39.0128
7.5e+009	54.9321	40.4353
8.5e+009	49.9166	41.0325
9.5e+009	45.3639	40.9787
1.05e+010	41.2866	40.5129
1.15e+010	37.7206	39.7844
1.25e+010	34.6023	38.8099
1.35e+010	31.8356	37.7726
1.45e+010	29.4438	36.6795
1.55e+010	27.3489	35.5439
1.65e+010	25.4754	34.4507
1.75e+010	23.8739	33.4148
1.85e+010	22.463	32.363
1.95e+010	21.1761	31.3842
2.05e+010	20.0745	30.5027
2.15e+010	19.1103	29.5714
2.25e+010	18.1925	28.7111
2.35e+010	17.3934	27.9803
2.45e+010	16.7724	27.2009
2.55e+010	16.1018	26.4083
2.65e+010	15.5154	25.7733
