frequency	e'	e''
5e+008	87.8435	4.52859
1.5e+009	85.4581	13.0915
2.5e+009	81.7891	20.9007
3.5e+009	76.8878	27.5043
4.5e+009	71.2423	32.6324
5.5e+009	65.4248	36.3002
6.5e+009	59.5757	38.6674
7.5e+009	54.127	40.0628
8.5e+009	49.1321	40.6163
9.5e+009	44.6289	40.5362
1.05e+010	40.6155	40.0493
1.15e+010	37.0668	39.3031
1.25e+010	34.0031	38.3328
1.35e+010	31.2822	37.2976
1.45e+010	28.902	36.203
1.55e+010	26.848	35.1026
1.65e+010	25.0122	34.0165
1.75e+010	23.4228	32.997
1.85e+010	22.0236	31.9877
1.95e+010	20.7802	31.0212
2.05e+010	19.6876	30.1533
2.15e+010	18.724	29.2608
2.25e+010	17.8604	28.4387
2.35e+010	17.0669	27.6999
2.45e+010	16.4441	26.9622
2.55e+010	15.8161	26.2098
2.65e+010	15.2731	25.5386
