frequency	e'	e''
5e+008	89.0901	4.66696
1.5e+009	86.6445	13.3987
2.5e+009	82.8323	21.3623
3.5e+009	77.8113	27.9479
4.5e+009	72.1157	33.1483
5.5e+009	66.1841	36.9013
6.5e+009	60.2246	39.2534
7.5e+009	54.7053	40.636
8.5e+009	49.6552	41.1861
9.5e+009	45.0965	41.0975
1.05e+010	41.0211	40.5969
1.15e+010	37.434	39.8362
1.25e+010	34.3314	38.8385
1.35e+010	31.5734	37.7848
1.45e+010	29.1617	36.6706
1.55e+010	27.0861	35.5436
1.65e+010	25.2243	34.4344
1.75e+010	23.621	33.3947
1.85e+010	22.2096	32.3697
1.95e+010	20.9516	31.39
2.05e+010	19.8444	30.5096
2.15e+010	18.8829	29.5961
2.25e+010	18.0051	28.761
2.35e+010	17.2081	28.0091
2.45e+010	16.5905	27.2615
2.55e+010	15.9591	26.4879
2.65e+010	15.4006	25.8208
