frequency	e'	e''
5e+008	88.7527	4.62647
1.5e+009	86.2989	13.3942
2.5e+009	82.4662	21.3407
3.5e+009	77.4337	27.9023
4.5e+009	71.723	33.0687
5.5e+009	65.7776	36.7802
6.5e+009	59.8114	39.0811
7.5e+009	54.3147	40.4057
8.5e+009	49.2892	40.9153
9.5e+009	44.7725	40.7846
1.05e+010	40.7408	40.2577
1.15e+010	37.1994	39.4764
1.25e+010	34.1397	38.473
1.35e+010	31.4283	37.4148
1.45e+010	29.0619	36.31
1.55e+010	27.0139	35.1862
1.65e+010	25.189	34.1018
1.75e+010	23.6079	33.0762
1.85e+010	22.2226	32.0629
1.95e+010	20.979	31.1056
2.05e+010	19.895	30.2449
2.15e+010	18.9471	29.3526
2.25e+010	18.0717	28.5245
2.35e+010	17.2913	27.7967
2.45e+010	16.6825	27.0549
2.55e+010	16.0508	26.3021
2.65e+010	15.5036	25.6519
