frequency	e'	e''
5e+008	88.2029	4.34654
1.5e+009	85.7649	12.3363
2.5e+009	82.6301	19.7654
3.5e+009	78.2321	26.1182
4.5e+009	73.1743	31.2674
5.5e+009	67.7824	35.1836
6.5e+009	62.2431	37.8512
7.5e+009	56.9971	39.5845
8.5e+009	52.1246	40.5103
9.5e+009	47.6141	40.7617
1.05e+010	43.5249	40.5779
1.15e+010	39.9049	40.0907
1.25e+010	36.6888	39.3103
1.35e+010	33.8149	38.4353
1.45e+010	31.3121	37.4785
1.55e+010	29.0943	36.4309
1.65e+010	27.1044	35.4216
1.75e+010	25.39	34.4416
1.85e+010	23.8771	33.415
1.95e+010	22.4734	32.4763
2.05e+010	21.2907	31.6083
2.15e+010	20.2418	30.6784
2.25e+010	19.2237	29.8059
2.35e+010	18.3596	29.0977
2.45e+010	17.6728	28.2838
2.55e+010	16.9156	27.4703
2.65e+010	16.265	26.8553
