frequency	e'	e''
5e+008	88.9803	4.6347
1.5e+009	86.5735	13.3108
2.5e+009	82.8489	21.2569
3.5e+009	77.8397	27.9006
4.5e+009	72.1635	33.0618
5.5e+009	66.2723	36.853
6.5e+009	60.3157	39.2431
7.5e+009	54.7781	40.6339
8.5e+009	49.7226	41.1967
9.5e+009	45.1665	41.1129
1.05e+010	41.0936	40.618
1.15e+010	37.5011	39.8564
1.25e+010	34.3903	38.8709
1.35e+010	31.6372	37.8143
1.45e+010	29.2269	36.7059
1.55e+010	27.142	35.5824
1.65e+010	25.2872	34.4812
1.75e+010	23.6701	33.4398
1.85e+010	22.2616	32.4205
1.95e+010	21.0004	31.4466
2.05e+010	19.8926	30.556
2.15e+010	18.9183	29.6544
2.25e+010	18.041	28.8193
2.35e+010	17.2479	28.0646
2.45e+010	16.6084	27.3156
2.55e+010	15.9799	26.5534
2.65e+010	15.4192	25.8754
