frequency	e'	e''
5e+008	50.2407	2.31995
1.5e+009	49.2118	7.24549
2.5e+009	47.4073	11.8354
3.5e+009	45.0307	16.2113
4.5e+009	41.5586	20.6976
5.5e+009	35.8163	23.0343
6.5e+009	32.338	23.1832
7.5e+009	29.1918	23.9807
8.5e+009	25.7762	24.0097
9.5e+009	23.0836	23.4982
1.05e+010	20.953	23.0329
1.15e+010	18.7049	22.6153
1.25e+010	16.6489	21.7374
1.35e+010	15.1654	20.7809
1.45e+010	13.7962	20.0777
1.55e+010	12.4313	19.0987
1.65e+010	11.5869	18.1979
1.75e+010	10.6198	17.4444
1.85e+010	10.027	16.4676
1.95e+010	9.59081	15.9874
2.05e+010	8.9228	15.3639
2.15e+010	8.59815	14.7114
2.25e+010	8.19989	14.3032
2.35e+010	7.68336	13.8097
2.45e+010	7.49313	13.1176
2.55e+010	7.33647	12.8101
2.65e+010	7.03887	12.3751
