frequency	e'	e''
5e+008	88.384	4.42615
1.5e+009	85.9029	12.5402
2.5e+009	82.6637	20.0651
3.5e+009	78.1478	26.4773
4.5e+009	72.9681	31.6332
5.5e+009	67.4693	35.5192
6.5e+009	61.8449	38.1324
7.5e+009	56.5401	39.8008
8.5e+009	51.6329	40.654
9.5e+009	47.1046	40.8351
1.05e+010	43.0136	40.5844
1.15e+010	39.405	40.0434
1.25e+010	36.2073	39.2165
1.35e+010	33.3539	38.3031
1.45e+010	30.8779	37.3134
1.55e+010	28.6867	36.2437
1.65e+010	26.7202	35.2136
1.75e+010	25.0347	34.2205
1.85e+010	23.5419	33.1866
1.95e+010	22.163	32.2363
2.05e+010	20.9998	31.3661
2.15e+010	19.9716	30.433
2.25e+010	18.977	29.5616
2.35e+010	18.1246	28.8541
2.45e+010	17.4561	28.0457
2.55e+010	16.7176	27.2314
2.65e+010	16.0811	26.6158
