frequency	e'	e''
5e+008	89.0725	4.64344
1.5e+009	86.6772	13.3566
2.5e+009	82.9149	21.3209
3.5e+009	77.8865	27.9499
4.5e+009	72.2296	33.1224
5.5e+009	66.2973	36.9104
6.5e+009	60.3271	39.2907
7.5e+009	54.7941	40.6748
8.5e+009	49.7304	41.2359
9.5e+009	45.1613	41.1415
1.05e+010	41.0847	40.644
1.15e+010	37.4868	39.8755
1.25e+010	34.3846	38.8816
1.35e+010	31.6286	37.8246
1.45e+010	29.2162	36.7079
1.55e+010	27.1382	35.5874
1.65e+010	25.2765	34.4759
1.75e+010	23.6726	33.4387
1.85e+010	22.2607	32.4159
1.95e+010	21.01	31.4266
2.05e+010	19.8884	30.5511
2.15e+010	18.9229	29.6446
2.25e+010	18.0545	28.8129
2.35e+010	17.2437	28.0414
2.45e+010	16.6207	27.3139
2.55e+010	15.9999	26.5449
2.65e+010	15.4419	25.8496
