frequency	e'	e''
5e+008	90.5944	5.37648
1.5e+009	87.3367	15.4124
2.5e+009	82.4613	24.2479
3.5e+009	76.1743	31.1831
4.5e+009	69.2909	36.1783
5.5e+009	62.4198	39.4019
6.5e+009	55.8123	41.0285
7.5e+009	49.9548	41.6342
8.5e+009	44.8004	41.4508
9.5e+009	40.3022	40.7047
1.05e+010	36.4019	39.6567
1.15e+010	33.0742	38.4531
1.25e+010	30.2464	37.1077
1.35e+010	27.781	35.782
1.45e+010	25.6794	34.4776
1.55e+010	23.8752	33.1876
1.65e+010	22.2853	31.9921
1.75e+010	20.928	30.8806
1.85e+010	19.7534	29.7956
1.95e+010	18.6906	28.8101
2.05e+010	17.7848	27.923
2.15e+010	17.0027	27.0176
2.25e+010	16.2562	26.1847
2.35e+010	15.625	25.4827
2.45e+010	15.1319	24.7436
2.55e+010	14.5974	24.0037
2.65e+010	14.1371	23.419
