frequency	e'	e''
5e+008	89.4686	4.84903
1.5e+009	86.6447	13.821
2.5e+009	82.7048	21.9573
3.5e+009	77.4264	28.6597
4.5e+009	71.4678	33.8151
5.5e+009	65.3154	37.4581
6.5e+009	59.1956	39.6653
7.5e+009	53.5848	40.878
8.5e+009	48.501	41.259
9.5e+009	43.9382	41.0049
1.05e+010	39.8956	40.3732
1.15e+010	36.3802	39.4991
1.25e+010	33.3315	38.4075
1.35e+010	30.6437	37.2811
1.45e+010	28.3304	36.1182
1.55e+010	26.3142	34.9307
1.65e+010	24.5146	33.7975
1.75e+010	22.9899	32.7357
1.85e+010	21.6402	31.6669
1.95e+010	20.4206	30.6768
2.05e+010	19.3739	29.7983
2.15e+010	18.4625	28.8632
2.25e+010	17.5979	28.0095
2.35e+010	16.8416	27.2863
2.45e+010	16.2665	26.5183
2.55e+010	15.6366	25.7338
2.65e+010	15.0884	25.1101
