frequency	e'	e''
5e+008	88.9705	4.62985
1.5e+009	86.5816	13.3089
2.5e+009	82.8507	21.2558
3.5e+009	77.8416	27.896
4.5e+009	72.1629	33.0578
5.5e+009	66.272	36.8525
6.5e+009	60.3168	39.2466
7.5e+009	54.7848	40.637
8.5e+009	49.7266	41.1965
9.5e+009	45.1651	41.1088
1.05e+010	41.0943	40.6191
1.15e+010	37.4998	39.8561
1.25e+010	34.3924	38.8738
1.35e+010	31.6356	37.8136
1.45e+010	29.2258	36.7063
1.55e+010	27.1409	35.5825
1.65e+010	25.287	34.482
1.75e+010	23.6726	33.4407
1.85e+010	22.2596	32.4179
1.95e+010	20.9993	31.4468
2.05e+010	19.8943	30.5537
2.15e+010	18.9201	29.6537
2.25e+010	18.0399	28.8174
2.35e+010	17.2485	28.0603
2.45e+010	16.6101	27.3149
2.55e+010	15.9789	26.5525
2.65e+010	15.4237	25.8831
