frequency	e'	e''
5e+008	89.0381	4.66452
1.5e+009	86.6498	13.343
2.5e+009	82.8977	21.3031
3.5e+009	77.8723	27.9312
4.5e+009	72.2271	33.1111
5.5e+009	66.2987	36.9008
6.5e+009	60.324	39.2833
7.5e+009	54.7922	40.6721
8.5e+009	49.7308	41.2316
9.5e+009	45.1618	41.1432
1.05e+010	41.0821	40.6407
1.15e+010	37.486	39.871
1.25e+010	34.3837	38.8797
1.35e+010	31.6271	37.825
1.45e+010	29.2115	36.7053
1.55e+010	27.137	35.5862
1.65e+010	25.2765	34.4728
1.75e+010	23.6707	33.4339
1.85e+010	22.2578	32.4159
1.95e+010	21.0084	31.4255
2.05e+010	19.8911	30.5469
2.15e+010	18.9191	29.6439
2.25e+010	18.0541	28.8105
2.35e+010	17.2413	28.0409
2.45e+010	16.6165	27.3091
2.55e+010	16.0003	26.5447
2.65e+010	15.4411	25.8429
