frequency	e'	e''
5e+008	88.0787	4.5949
1.5e+009	85.6979	13.1726
2.5e+009	82.0019	21.0265
3.5e+009	77.1104	27.6503
4.5e+009	71.421	32.8314
5.5e+009	65.5153	36.5148
6.5e+009	59.6474	38.8518
7.5e+009	54.1861	40.2404
8.5e+009	49.1711	40.8105
9.5e+009	44.6422	40.7205
1.05e+010	40.6042	40.23
1.15e+010	37.0449	39.4727
1.25e+010	33.9691	38.4874
1.35e+010	31.2364	37.4434
1.45e+010	28.8498	36.3408
1.55e+010	26.7872	35.2303
1.65e+010	24.9465	34.1351
1.75e+010	23.3502	33.1053
1.85e+010	21.9505	32.0911
1.95e+010	20.7025	31.1242
2.05e+010	19.6043	30.2473
2.15e+010	18.6437	29.3495
2.25e+010	17.772	28.5224
2.35e+010	16.9805	27.7763
2.45e+010	16.3595	27.0371
2.55e+010	15.7304	26.2735
2.65e+010	15.1749	25.6054
