frequency	e'	e''
5e+008	85.8458	4.36959
1.5e+009	83.4525	12.9203
2.5e+009	79.6959	20.5968
3.5e+009	74.7977	26.9161
4.5e+009	69.2073	31.8671
5.5e+009	63.4012	35.3841
6.5e+009	57.6003	37.492
7.5e+009	52.2962	38.648
8.5e+009	47.4947	39.0347
9.5e+009	43.1932	38.8238
1.05e+010	39.3715	38.2496
1.15e+010	36.0323	37.4474
1.25e+010	33.1491	36.4426
1.35e+010	30.6078	35.393
1.45e+010	28.4073	34.3227
1.55e+010	26.4977	33.2248
1.65e+010	24.8098	32.1906
1.75e+010	23.3448	31.2125
1.85e+010	22.0763	30.2434
1.95e+010	20.9233	29.3592
2.05e+010	19.9415	28.5459
2.15e+010	19.078	27.716
2.25e+010	18.2601	26.9405
2.35e+010	17.569	26.2922
2.45e+010	17.0095	25.5869
2.55e+010	16.4206	24.888
2.65e+010	15.9128	24.331
