frequency	e'	e''
5e+008	85.2044	3.63898
1.5e+009	83.7455	9.95893
2.5e+009	81.5108	16.0777
3.5e+009	78.4544	21.582
4.5e+009	74.8406	26.3754
5.5e+009	70.767	30.3622
6.5e+009	66.4319	33.4873
7.5e+009	62.0958	35.863
8.5e+009	57.8592	37.5684
9.5e+009	53.7694	38.6399
1.05e+010	49.9058	39.2657
1.15e+010	46.3522	39.5067
1.25e+010	43.0646	39.3753
1.35e+010	40.0382	39.081
1.45e+010	37.3404	38.606
1.55e+010	34.8769	37.9393
1.65e+010	32.599	37.2624
1.75e+010	30.6383	36.5353
1.85e+010	28.8365	35.6807
1.95e+010	27.1405	34.8878
2.05e+010	25.6959	34.1536
2.15e+010	24.3969	33.2623
2.25e+010	23.1097	32.4298
2.35e+010	21.9908	31.7661
2.45e+010	21.1084	30.949
2.55e+010	20.1036	30.1193
2.65e+010	19.231	29.5149
