frequency	e'	e''
5e+008	75.2663	3.72959
1.5e+009	73.2128	11.0294
2.5e+009	69.9062	17.5687
3.5e+009	65.6354	22.8971
4.5e+009	60.8181	27.0413
5.5e+009	55.8421	29.9691
6.5e+009	50.8684	31.6886
7.5e+009	46.3473	32.5803
8.5e+009	42.2972	32.8183
9.5e+009	38.6968	32.571
1.05e+010	35.5066	32.0482
1.15e+010	32.7347	31.3494
1.25e+010	30.3432	30.4949
1.35e+010	28.2307	29.6166
1.45e+010	26.4022	28.7266
1.55e+010	24.8166	27.8115
1.65e+010	23.4106	26.962
1.75e+010	22.1978	26.1564
1.85e+010	21.1461	25.3511
1.95e+010	20.1886	24.6303
2.05e+010	19.3746	23.9722
2.15e+010	18.6663	23.2878
2.25e+010	17.9861	22.652
2.35e+010	17.4197	22.1359
2.45e+010	16.9737	21.5518
2.55e+010	16.4796	20.9802
2.65e+010	16.067	20.5434
