frequency	e'	e''
5e+008	89.0135	4.64394
1.5e+009	86.5673	13.4014
2.5e+009	82.7501	21.3548
3.5e+009	77.7359	27.9404
4.5e+009	72.0375	33.1263
5.5e+009	66.0998	36.8711
6.5e+009	60.1402	39.2113
7.5e+009	54.6301	40.5723
8.5e+009	49.5887	41.1175
9.5e+009	45.0409	41.0174
1.05e+010	40.9817	40.5145
1.15e+010	37.402	39.7463
1.25e+010	34.315	38.7586
1.35e+010	31.5707	37.7086
1.45e+010	29.1728	36.5913
1.55e+010	27.1016	35.482
1.65e+010	25.245	34.3743
1.75e+010	23.6518	33.3426
1.85e+010	22.2297	32.3297
1.95e+010	20.9891	31.3412
2.05e+010	19.8766	30.4718
2.15e+010	18.9062	29.5668
2.25e+010	18.0445	28.7432
2.35e+010	17.2364	27.9747
2.45e+010	16.6109	27.2435
2.55e+010	15.9908	26.484
2.65e+010	15.4359	25.7867
