frequency	e'	e''
5e+008	89.0972	4.63944
1.5e+009	86.6708	13.3826
2.5e+009	82.8915	21.3394
3.5e+009	77.8561	27.9352
4.5e+009	72.202	33.1503
5.5e+009	66.2685	36.9223
6.5e+009	60.3	39.2906
7.5e+009	54.7645	40.6827
8.5e+009	49.7056	41.2403
9.5e+009	45.1319	41.147
1.05e+010	41.0491	40.6445
1.15e+010	37.4567	39.8797
1.25e+010	34.347	38.8759
1.35e+010	31.5881	37.8163
1.45e+010	29.1806	36.696
1.55e+010	27.1037	35.5676
1.65e+010	25.244	34.4583
1.75e+010	23.6423	33.4214
1.85e+010	22.2311	32.3879
1.95e+010	20.9766	31.4077
2.05e+010	19.8695	30.5273
2.15e+010	18.9088	29.6128
2.25e+010	18.0305	28.7809
2.35e+010	17.2371	28.0351
2.45e+010	16.6169	27.2801
2.55e+010	15.9777	26.5124
2.65e+010	15.4345	25.8405
