frequency	e'	e''
5e+008	3.91762	-0.599572
1.5e+009	3.78697	-0.27175
2.5e+009	3.70311	-0.211542
3.5e+009	3.69256	-0.182823
4.5e+009	3.67084	-0.177268
5.5e+009	3.68882	-0.191442
6.5e+009	3.69451	-0.189796
7.5e+009	3.68853	-0.196471
8.5e+009	3.70157	-0.219439
9.5e+009	3.72771	-0.224253
1.05e+010	3.73772	-0.217533
1.15e+010	3.7015	-0.237329
1.25e+010	3.71296	-0.244472
1.35e+010	3.70777	-0.231291
1.45e+010	3.67839	-0.252078
1.55e+010	3.66169	-0.255632
1.65e+010	3.64656	-0.248816
1.75e+010	3.63876	-0.275652
1.85e+010	3.62051	-0.266966
1.95e+010	3.61687	-0.265631
2.05e+010	3.61362	-0.287219
2.15e+010	3.61204	-0.299681
2.25e+010	3.60696	-0.291038
2.35e+010	3.64178	-0.303665
2.45e+010	3.62991	-0.30687
2.55e+010	3.64173	-0.304883
2.65e+010	3.68011	-0.317929
