frequency	e'	e''
5e+008	89.0808	4.63867
1.5e+009	86.6431	13.406
2.5e+009	82.8291	21.3636
3.5e+009	77.8111	27.9479
4.5e+009	72.1151	33.1526
5.5e+009	66.1847	36.9056
6.5e+009	60.226	39.2596
7.5e+009	54.7084	40.6372
8.5e+009	49.6561	41.1934
9.5e+009	45.0987	41.0985
1.05e+010	41.0241	40.6024
1.15e+010	37.4344	39.8386
1.25e+010	34.3308	38.8422
1.35e+010	31.5741	37.7818
1.45e+010	29.1631	36.6676
1.55e+010	27.0874	35.5433
1.65e+010	25.2282	34.4347
1.75e+010	23.6211	33.3938
1.85e+010	22.2135	32.3682
1.95e+010	20.9547	31.3865
2.05e+010	19.8485	30.5053
2.15e+010	18.8847	29.5947
2.25e+010	18.0103	28.7581
2.35e+010	17.2141	28.005
2.45e+010	16.5941	27.2597
2.55e+010	15.9639	26.4903
2.65e+010	15.4096	25.8131
