frequency	e'	e''
5e+008	88.9151	4.57926
1.5e+009	86.5189	13.2792
2.5e+009	82.8011	21.1933
3.5e+009	77.8258	27.8821
4.5e+009	72.1094	33.0658
5.5e+009	66.2335	36.8078
6.5e+009	60.298	39.2149
7.5e+009	54.7662	40.6238
8.5e+009	49.7075	41.1832
9.5e+009	45.1428	41.1037
1.05e+010	41.0733	40.6091
1.15e+010	37.4781	39.8574
1.25e+010	34.3681	38.8703
1.35e+010	31.6103	37.8182
1.45e+010	29.2006	36.7089
1.55e+010	27.116	35.5899
1.65e+010	25.2563	34.4902
1.75e+010	23.6454	33.4526
1.85e+010	22.2285	32.4253
1.95e+010	20.9658	31.4527
2.05e+010	19.8629	30.5638
2.15e+010	18.8869	29.6575
2.25e+010	18.0067	28.8261
2.35e+010	17.2104	28.0706
2.45e+010	16.5739	27.3203
2.55e+010	15.9371	26.5579
2.65e+010	15.3859	25.8786
