frequency	e'	e''
5e+008	89.0518	4.61825
1.5e+009	86.6592	13.3439
2.5e+009	82.8927	21.3072
3.5e+009	77.8733	27.9346
4.5e+009	72.2266	33.1097
5.5e+009	66.2948	36.9021
6.5e+009	60.3229	39.2828
7.5e+009	54.7913	40.6724
8.5e+009	49.7287	41.2293
9.5e+009	45.1597	41.1407
1.05e+010	41.0837	40.6385
1.15e+010	37.4863	39.8745
1.25e+010	34.3839	38.8804
1.35e+010	31.6259	37.8206
1.45e+010	29.2131	36.707
1.55e+010	27.1371	35.5859
1.65e+010	25.276	34.4711
1.75e+010	23.672	33.4339
1.85e+010	22.258	32.4152
1.95e+010	21.01	31.422
2.05e+010	19.8888	30.5473
2.15e+010	18.9201	29.6404
2.25e+010	18.0553	28.8092
2.35e+010	17.2483	28.0346
2.45e+010	16.6172	27.311
2.55e+010	16.0013	26.5461
2.65e+010	15.4459	25.8439
