frequency	e'	e''
5e+008	88.8331	4.63425
1.5e+009	86.4041	13.3981
2.5e+009	82.5713	21.352
3.5e+009	77.5359	27.913
4.5e+009	71.8255	33.0794
5.5e+009	65.8847	36.807
6.5e+009	59.9254	39.1181
7.5e+009	54.4209	40.4546
8.5e+009	49.3974	40.9742
9.5e+009	44.8703	40.8574
1.05e+010	40.8344	40.3394
1.15e+010	37.2798	39.5606
1.25e+010	34.2134	38.565
1.35e+010	31.4941	37.5108
1.45e+010	29.1163	36.4045
1.55e+010	27.0627	35.2908
1.65e+010	25.2251	34.1986
1.75e+010	23.6386	33.1694
1.85e+010	22.2411	32.1615
1.95e+010	20.9977	31.1971
2.05e+010	19.9028	30.3289
2.15e+010	18.9463	29.4356
2.25e+010	18.0728	28.6105
2.35e+010	17.2855	27.8705
2.45e+010	16.6643	27.1351
2.55e+010	16.0399	26.3775
2.65e+010	15.4882	25.7129
