frequency	e'	e''
5e+008	89.0906	4.62018
1.5e+009	86.6789	13.3568
2.5e+009	82.8905	21.3097
3.5e+009	77.8667	27.9185
4.5e+009	72.219	33.128
5.5e+009	66.2862	36.9006
6.5e+009	60.3195	39.2801
7.5e+009	54.7929	40.6739
8.5e+009	49.7265	41.2371
9.5e+009	45.1599	41.146
1.05e+010	41.0778	40.6437
1.15e+010	37.4809	39.8752
1.25e+010	34.3712	38.8782
1.35e+010	31.6123	37.8215
1.45e+010	29.2056	36.6985
1.55e+010	27.1288	35.5793
1.65e+010	25.2643	34.4631
1.75e+010	23.6618	33.4254
1.85e+010	22.2494	32.4012
1.95e+010	20.9974	31.4105
2.05e+010	19.8898	30.5324
2.15e+010	18.9194	29.6255
2.25e+010	18.0536	28.7909
2.35e+010	17.2503	28.0327
2.45e+010	16.6246	27.2928
2.55e+010	16.0023	26.5275
2.65e+010	15.4478	25.8349
