frequency	e'	e''
5e+008	89.0199	4.63589
1.5e+009	86.5772	13.4002
2.5e+009	82.7618	21.3598
3.5e+009	77.7386	27.9378
4.5e+009	72.0424	33.1306
5.5e+009	66.1056	36.8764
6.5e+009	60.1455	39.2145
7.5e+009	54.633	40.5794
8.5e+009	49.5928	41.1224
9.5e+009	45.044	41.0248
1.05e+010	40.9851	40.5268
1.15e+010	37.402	39.7563
1.25e+010	34.3127	38.7663
1.35e+010	31.5696	37.7183
1.45e+010	29.1699	36.5994
1.55e+010	27.0974	35.49
1.65e+010	25.2368	34.3823
1.75e+010	23.6479	33.3474
1.85e+010	22.2252	32.3349
1.95e+010	20.981	31.3451
2.05e+010	19.8689	30.4792
2.15e+010	18.902	29.5664
2.25e+010	18.0382	28.7444
2.35e+010	17.2322	27.9784
2.45e+010	16.605	27.2489
2.55e+010	15.9825	26.4854
2.65e+010	15.4339	25.7895
