frequency	e'	e''
5e+008	2.96843	-0.606088
1.5e+009	2.81576	-0.277091
2.5e+009	2.74254	-0.230319
3.5e+009	2.73738	-0.205468
4.5e+009	2.72585	-0.190218
5.5e+009	2.75349	-0.20547
6.5e+009	2.77598	-0.196511
7.5e+009	2.77686	-0.202136
8.5e+009	2.792	-0.219767
9.5e+009	2.82201	-0.229379
1.05e+010	2.84213	-0.224331
1.15e+010	2.8143	-0.24233
1.25e+010	2.82785	-0.254884
1.35e+010	2.83453	-0.2474
1.45e+010	2.81403	-0.263928
1.55e+010	2.80393	-0.268597
1.65e+010	2.81666	-0.254021
1.75e+010	2.79239	-0.268895
1.85e+010	2.78746	-0.275117
1.95e+010	2.8002	-0.249872
2.05e+010	2.77909	-0.269791
2.15e+010	2.78726	-0.284225
2.25e+010	2.78466	-0.255916
2.35e+010	2.79768	-0.285199
2.45e+010	2.81099	-0.291494
2.55e+010	2.82394	-0.275621
2.65e+010	2.85732	-0.296755
